Time [s], Analyzer Name, Decoded Protocol Result
5.606283416666667,I2C,9 + ACK
5.609878750000000,I2C,6 + ACK
5.613479083333333,I2C,215 + ACK
5.617080666666666,I2C,20 + ACK
5.620680750000000,I2C,0 + ACK
5.624286750000000,I2C,159 + ACK
5.627881666666666,I2C,2 + ACK
5.631482583333334,I2C,138 + ACK
5.635084000000000,I2C,3 + ACK
5.638683750000000,I2C,216 + ACK
6.003031416666667,I2C,Setup Write to [0] + ACK
6.006632083333334,I2C,5 + ACK
6.010233416666667,I2C,4 + ACK
6.013838833333334,I2C,132 + ACK
6.017434083333334,I2C,136 + ACK
6.021039916666667,I2C,19 + ACK
6.024635166666667,I2C,216 + ACK
6.402785166666667,I2C,Setup Read to [211] + ACK
6.406386833333333,I2C,7 + ACK
6.409986500000000,I2C,5 + ACK
6.413587166666667,I2C,58 + ACK
6.417193500000000,I2C,0 + ACK
6.420788583333334,I2C,18 + ACK
6.424390500000000,I2C,66 + ACK
6.427989833333333,I2C,0 + ACK
6.431588416666667,I2C,102 + NAK
6.802939250000000,I2C,Setup Write to [0] + ACK
6.806540833333333,I2C,9 + ACK
6.810140583333333,I2C,6 + ACK
6.813741250000000,I2C,215 + ACK
6.817347666666667,I2C,20 + ACK
6.820942666666666,I2C,0 + ACK
6.824544583333333,I2C,159 + ACK
6.828143916666667,I2C,2 + ACK
6.831742500000000,I2C,138 + ACK
6.835351250000000,I2C,3 + ACK
6.838945916666667,I2C,216 + ACK
7.203294416666667,I2C,Setup Write to [0] + ACK
7.206900500000000,I2C,5 + ACK
7.210495416666666,I2C,4 + ACK
7.214096416666667,I2C,132 + ACK
7.217697750000000,I2C,136 + ACK
7.221297500000000,I2C,19 + ACK
7.224904083333334,I2C,216 + ACK
7.602647666666667,I2C,Setup Read to [211] + ACK
7.606253750000000,I2C,7 + ACK
7.609849916666667,I2C,5 + ACK
7.613449750000000,I2C,58 + ACK
7.617050000000000,I2C,0 + ACK
7.620651083333334,I2C,18 + ACK
7.624257166666666,I2C,66 + ACK
7.627853000000000,I2C,0 + ACK
7.631458750000000,I2C,102 + NAK
8.003534750000000,I2C,Setup Write to [0] + ACK
8.007169666666666,I2C,9 + ACK
8.010793416666667,I2C,6 + ACK
8.014403666666666,I2C,215 + ACK
8.018005250000000,I2C,26 + ACK
8.021205166666666,I2C,0 + ACK
8.024805916666667,I2C,79 + NAK
8.028411999999999,I2C,1 + ACK
8.031954750000001,I2C,69 + ACK
8.035607583333332,I2C,1 + NAK
8.039208583333334,I2C,108 + ACK
8.404475916666666,I2C,Setup Write to [0] + ACK
8.408083083333333,I2C,5 + ACK
8.411677250000000,I2C,4 + ACK
8.415287916666667,I2C,132 + ACK
8.418878583333333,I2C,136 + ACK
8.422479166666667,I2C,19 + ACK
8.426086416666667,I2C,216 + ACK
8.803435500000001,I2C,Setup Read to [211] + ACK
8.807030416666667,I2C,7 + ACK
8.810637083333333,I2C,5 + ACK
8.814232583333334,I2C,58 + ACK
8.817832416666667,I2C,0 + ACK
8.821433000000001,I2C,18 + ACK
8.825033749999999,I2C,66 + ACK
8.828640000000000,I2C,0 + ACK
8.832182916666667,I2C,102 + NAK
9.203784916666667,I2C,Setup Write to [0] + ACK
9.207386083333333,I2C,9 + ACK
9.210986249999999,I2C,6 + ACK
9.214586499999999,I2C,215 + ACK
9.218192999999999,I2C,20 + ACK
9.221788249999999,I2C,0 + ACK
9.225389416666667,I2C,159 + ACK
9.228989583333334,I2C,2 + ACK
9.232587000000001,I2C,138 + ACK
9.236196083333333,I2C,3 + ACK
9.239790500000000,I2C,216 + ACK
9.604338250000000,I2C,Setup Write to [0] + ACK
9.607939000000000,I2C,5 + ACK
9.611540500000000,I2C,4 + ACK
9.615145999999999,I2C,132 + ACK
9.618741000000000,I2C,136 + ACK
9.622346666666667,I2C,19 + ACK
9.625942083333333,I2C,216 + ACK
10.003492083333333,I2C,Setup Read to [211] + ACK
10.007098250000000,I2C,7 + ACK
10.010694416666666,I2C,5 + ACK
10.014294250000001,I2C,58 + ACK
10.017894500000001,I2C,0 + ACK
10.021495583333333,I2C,18 + ACK
10.025101666666666,I2C,66 + ACK
10.028697500000000,I2C,0 + ACK
10.032303333333333,I2C,102 + NAK
10.404852750000000,I2C,Setup Write to [0] + ACK
10.408446916666668,I2C,9 + ACK
10.412053250000000,I2C,6 + ACK
10.415648250000000,I2C,215 + ACK
10.419248833333333,I2C,20 + ACK
10.422796999999999,I2C,0 + ACK
10.426450166666667,I2C,159 + ACK
10.430056666666667,I2C,2 + ACK
10.433651583333333,I2C,138 + ACK
10.437252166666667,I2C,3 + ACK
10.440854083333333,I2C,216 + ACK
10.805006750000000,I2C,Setup Write to [0] + ACK
10.808600999999999,I2C,5 + ACK
10.812207333333333,I2C,4 + ACK
10.815802333333334,I2C,132 + ACK
10.819402916666666,I2C,136 + ACK
10.822951083333333,I2C,19 + ACK
10.826604250000001,I2C,216 + ACK
11.205355083333334,I2C,Setup Read to [211] + ACK
11.208959583333334,I2C,7 + ACK
11.212556833333334,I2C,5 + ACK
11.216157666666666,I2C,58 + ACK
11.219763083333333,I2C,0 + ACK
11.223357666666667,I2C,18 + ACK
11.226958666666667,I2C,66 + ACK
11.230559083333333,I2C,0 + ACK
11.234160666666666,I2C,102 + NAK
11.604708333333333,I2C,Setup Write to [0] + ACK
11.608309916666666,I2C,9 + ACK
11.611909666666667,I2C,6 + ACK
11.615510750000000,I2C,215 + ACK
11.619117083333334,I2C,20 + ACK
11.622711750000001,I2C,0 + ACK
11.626337250000001,I2C,159 + ACK
11.629965916666666,I2C,2 + ACK
11.633591583333333,I2C,138 + ACK
11.637200750000000,I2C,3 + ACK
11.640795333333333,I2C,216 + ACK
12.005342833333334,I2C,Setup Write to [0] + ACK
12.008943583333334,I2C,5 + ACK
12.012545083333332,I2C,4 + ACK
12.016150500000000,I2C,132 + ACK
12.019745583333334,I2C,136 + ACK
12.023351249999999,I2C,19 + ACK
12.026946583333334,I2C,216 + ACK
12.405896666666667,I2C,Setup Read to [211] + ACK
12.409497333333332,I2C,7 + ACK
12.413098083333333,I2C,5 + ACK
12.416699583333333,I2C,58 + ACK
12.420306083333333,I2C,0 + ACK
12.423909916666666,I2C,18 + ACK
12.427501083333333,I2C,66 + ACK
12.431101666666667,I2C,0 + ACK
12.434703166666667,I2C,102 + NAK
12.805650416666667,I2C,Setup Write to [0] + ACK
12.809250666666667,I2C,9 + ACK
12.812852333333334,I2C,6 + ACK
12.816458083333334,I2C,215 + ACK
12.820052666666667,I2C,20 + ACK
12.823658750000000,I2C,0 + ACK
12.827254333333334,I2C,159 + ACK
12.830855833333333,I2C,2 + ACK
12.834461250000000,I2C,138 + ACK
12.838056416666667,I2C,3 + ACK
12.841662749999999,I2C,216 + ACK
13.205805083333333,I2C,Setup Write to [0] + ACK
13.209405750000000,I2C,5 + ACK
13.213006999999999,I2C,4 + ACK
13.216612500000000,I2C,132 + ACK
13.220207750000000,I2C,136 + ACK
13.223823500000000,I2C,19 + ACK
13.227408750000000,I2C,216 + ACK
13.606359333333334,I2C,Setup Read to [211] + ACK
13.609959750000000,I2C,7 + ACK
13.613560416666667,I2C,5 + ACK
13.617161833333334,I2C,58 + ACK
13.620767416666666,I2C,0 + ACK
13.624362166666666,I2C,18 + ACK
13.627963333333334,I2C,66 + ACK
13.631563916666666,I2C,0 + ACK
13.635164583333333,I2C,102 + NAK
14.006319916666667,I2C,Setup Write to [0] + ACK
14.009913666666666,I2C,9 + ACK
14.013520333333334,I2C,6 + ACK
14.017115416666666,I2C,215 + ACK
14.020715750000001,I2C,20 + ACK
14.024264000000001,I2C,0 + ACK
14.027917083333334,I2C,159 + ACK
14.031523750000000,I2C,2 + ACK
14.035118416666666,I2C,138 + ACK
14.038719000000000,I2C,3 + ACK
14.042320833333333,I2C,216 + ACK
14.406667833333334,I2C,Setup Write to [0] + ACK
14.410268583333334,I2C,5 + ACK
14.413869583333334,I2C,4 + ACK
14.417470666666667,I2C,132 + ACK
14.421076583333333,I2C,136 + ACK
14.424671083333333,I2C,19 + ACK
14.428271916666667,I2C,216 + ACK
14.806821250000000,I2C,Setup Read to [211] + ACK
14.810421916666666,I2C,7 + ACK
14.814022666666666,I2C,5 + ACK
14.817624500000001,I2C,58 + ACK
14.821229583333333,I2C,0 + ACK
14.824824416666667,I2C,18 + ACK
14.828425500000000,I2C,66 + ACK
14.832025916666666,I2C,0 + ACK
14.835627750000000,I2C,102 + NAK
15.207375750000001,I2C,Setup Write to [0] + ACK
15.210976750000000,I2C,9 + ACK
15.214576833333334,I2C,6 + ACK
15.218183583333333,I2C,215 + ACK
15.221779833333333,I2C,20 + ACK
15.225378750000001,I2C,0 + ACK
15.228979416666666,I2C,159 + ACK
15.232580083333334,I2C,2 + ACK
15.236186416666667,I2C,138 + ACK
15.239782416666667,I2C,3 + ACK
15.243388083333333,I2C,216 + ACK
15.606730416666666,I2C,Setup Write to [0] + ACK
15.610331083333334,I2C,5 + ACK
15.613932250000000,I2C,4 + ACK
15.617537333333333,I2C,132 + ACK
15.621132250000000,I2C,136 + ACK
15.624738083333334,I2C,19 + ACK
15.628333333333334,I2C,216 + ACK
16.005883416666666,I2C,Setup Read to [211] + ACK
16.009489583333334,I2C,7 + ACK
16.013085749999998,I2C,5 + ACK
16.016685583333334,I2C,57 + ACK
16.020285916666666,I2C,0 + ACK
16.023886916666665,I2C,18 + ACK
16.027512500000000,I2C,66 + ACK
16.031136916666668,I2C,0 + ACK
16.034771500000002,I2C,103 + NAK
16.408123750000001,I2C,Setup Write to [0] + ACK
16.411728416666666,I2C,9 + ACK
16.415267499999999,I2C,6 + ACK
16.418919750000001,I2C,215 + ACK
16.422520750000000,I2C,20 + ACK
16.426127000000001,I2C,0 + ACK
16.429721666666666,I2C,159 + ACK
16.433329250000000,I2C,2 + ACK
16.436923416666666,I2C,138 + ACK
16.440523666666667,I2C,3 + ACK
16.444124750000000,I2C,216 + ACK
16.806676583333335,I2C,Setup Write to [0] + ACK
16.810271499999999,I2C,5 + ACK
16.813877833333333,I2C,4 + ACK
16.817474666666666,I2C,132 + ACK
16.821074166666666,I2C,136 + ACK
16.824675083333332,I2C,19 + ACK
16.828275833333333,I2C,216 + ACK
17.207632333333333,I2C,Setup Read to [211] + ACK
17.211226499999999,I2C,7 + ACK
17.214832749999999,I2C,5 + ACK
17.218427833333333,I2C,57 + ACK
17.222028416666667,I2C,0 + ACK
17.225576499999999,I2C,18 + ACK
17.229229749999998,I2C,66 + ACK
17.232836166666665,I2C,0 + ACK
17.236430833333333,I2C,103 + NAK
17.608180000000001,I2C,Setup Write to [0] + ACK
17.611797166666666,I2C,9 + ACK
17.615381333333332,I2C,6 + ACK
17.618981999999999,I2C,215 + ACK
17.622582666666666,I2C,20 + ACK
17.626183166666667,I2C,0 + ACK
17.629790499999999,I2C,159 + ACK
17.633384666666668,I2C,2 + ACK
17.636985333333332,I2C,138 + ACK
17.640585999999999,I2C,3 + ACK
17.644186916666666,I2C,216 + ACK
18.008134333333334,I2C,Setup Write to [0] + ACK
18.011734666666666,I2C,5 + ACK
18.015335333333333,I2C,4 + ACK
18.018946833333334,I2C,132 + ACK
18.022542416666667,I2C,136 + ACK
18.026137166666668,I2C,19 + ACK
18.029738333333334,I2C,216 + ACK
18.407294250000000,I2C,Setup Read to [211] + ACK
18.410889166666667,I2C,7 + ACK
18.414495833333334,I2C,5 + ACK
18.418091499999999,I2C,57 + ACK
18.421691166666665,I2C,0 + ACK
18.425292249999998,I2C,18 + ACK
18.428892833333332,I2C,66 + ACK
18.432499583333332,I2C,0 + ACK
18.436041083333333,I2C,103 + NAK
18.807448000000001,I2C,Setup Write to [0] + ACK
18.811042583333332,I2C,9 + ACK
18.814649333333332,I2C,6 + ACK
18.818245083333334,I2C,215 + ACK
18.821844583333334,I2C,20 + ACK
18.825445500000001,I2C,0 + ACK
18.829046333333334,I2C,159 + ACK
18.832652333333332,I2C,2 + ACK
18.836195166666666,I2C,138 + ACK
18.839848000000000,I2C,3 + ACK
18.843449000000000,I2C,216 + ACK
19.208196416666667,I2C,Setup Write to [0] + ACK
19.211797083333334,I2C,5 + ACK
19.215398333333333,I2C,4 + ACK
19.219003833333332,I2C,132 + ACK
19.222599083333332,I2C,136 + ACK
19.226204833333334,I2C,19 + ACK
19.229800083333334,I2C,216 + ACK
19.608230583333334,I2C,Setup Read to [211] + ACK
19.611836666666665,I2C,7 + ACK
19.615431583333333,I2C,5 + ACK
19.619032250000000,I2C,58 + ACK
19.622633749999999,I2C,0 + ACK
19.626243583333334,I2C,18 + ACK
19.629840000000002,I2C,66 + ACK
19.633434916666666,I2C,0 + ACK
19.637035416666667,I2C,102 + NAK
20.009384749999999,I2C,Setup Write to [0] + ACK
20.012995499999999,I2C,9 + ACK
20.016585500000001,I2C,6 + ACK
20.020192166666668,I2C,215 + ACK
20.023788416666665,I2C,20 + ACK
20.027387749999999,I2C,0 + ACK
20.030988416666666,I2C,159 + ACK
20.034589083333334,I2C,2 + ACK
20.038195500000000,I2C,138 + ACK
20.041791416666666,I2C,3 + ACK
20.045396833333335,I2C,216 + ACK
20.409138833333333,I2C,Setup Write to [0] + ACK
20.412739250000001,I2C,5 + ACK
20.416339916666665,I2C,4 + ACK
20.419941333333334,I2C,132 + ACK
20.423546916666666,I2C,136 + ACK
20.427141666666667,I2C,19 + ACK
20.430742833333333,I2C,216 + ACK
20.807892500000001,I2C,Setup Read to [211] + ACK
20.811498666666665,I2C,7 + ACK
20.815094833333333,I2C,5 + ACK
20.818694666666666,I2C,58 + ACK
20.822294916666667,I2C,0 + ACK
20.825896000000000,I2C,18 + ACK
20.829502083333335,I2C,66 + ACK
20.833097916666667,I2C,0 + ACK
20.836704000000001,I2C,102 + NAK
21.209446583333332,I2C,Setup Write to [0] + ACK
21.213047249999999,I2C,9 + ACK
21.216648083333332,I2C,6 + ACK
21.220250249999999,I2C,215 + ACK
21.223856083333335,I2C,20 + ACK
21.227450583333333,I2C,0 + ACK
21.231051416666666,I2C,159 + ACK
21.234652416666666,I2C,2 + ACK
21.238253583333332,I2C,138 + ACK
21.241859416666667,I2C,3 + ACK
21.245454416666668,I2C,216 + ACK
21.609880333333333,I2C,Setup Write to [0] + ACK
21.613497666666667,I2C,5 + ACK
21.617081750000001,I2C,4 + ACK
21.620682416666668,I2C,132 + ACK
21.624283083333335,I2C,136 + ACK
21.627883666666666,I2C,19 + ACK
21.631490916666667,I2C,216 + ACK
22.009034666666668,I2C,Setup Read to [211] + ACK
22.012636333333333,I2C,7 + ACK
22.016235999999999,I2C,5 + ACK
22.019836666666667,I2C,58 + ACK
22.023443000000000,I2C,0 + ACK
22.027038083333334,I2C,18 + ACK
22.030639916666665,I2C,66 + ACK
22.034239333333332,I2C,0 + ACK
22.037837916666668,I2C,102 + NAK
22.409909249999998,I2C,Setup Write to [0] + ACK
22.413509666666666,I2C,9 + ACK
22.417110333333333,I2C,6 + ACK
22.420711749999999,I2C,215 + ACK
22.424317333333335,I2C,20 + ACK
22.427912083333332,I2C,0 + ACK
22.431513249999998,I2C,159 + ACK
22.435113833333332,I2C,2 + ACK
22.438715083333335,I2C,138 + ACK
22.442320916666667,I2C,3 + ACK
22.445915833333334,I2C,216 + ACK
22.808662916666666,I2C,Setup Write to [0] + ACK
22.812269083333334,I2C,5 + ACK
22.815865250000002,I2C,4 + ACK
22.819465083333334,I2C,132 + ACK
22.823065333333332,I2C,136 + ACK
22.826666416666665,I2C,19 + ACK
22.830272500000000,I2C,216 + ACK
23.105597750000001,I2C,Setup Read to [3] + ACK
23.109198416666668,I2C,7 + ACK
23.112804833333332,I2C,5 + ACK
23.116400083333332,I2C,77 + ACK
23.120001250000001,I2C,1 + ACK
23.123601083333334,I2C,255 + ACK
23.127201666666668,I2C,0 + ACK
23.130808166666668,I2C,0 + ACK
23.134412999999999,I2C,167 + NAK
23.145205083333334,I2C,Setup Read to [5] + ACK
23.148811250000001,I2C,7 + ACK
23.152406416666668,I2C,5 + ACK
23.156013583333333,I2C,77 + ACK
23.159608083333332,I2C,1 + ACK
23.163208416666667,I2C,255 + ACK
23.166809083333334,I2C,0 + ACK
23.170409750000001,I2C,0 + ACK
23.174016916666666,I2C,167 + NAK
23.184412250000001,I2C,Setup Read to [7] + ACK
23.187960666666665,I2C,7 + ACK
23.191613583333332,I2C,5 + ACK
23.195220083333332,I2C,77 + ACK
23.198815833333335,I2C,1 + ACK
23.202416333333332,I2C,255 + ACK
23.206017916666667,I2C,0 + ACK
23.209617916666666,I2C,0 + ACK
23.213224000000000,I2C,167 + NAK
23.223026749999999,I2C,Setup Read to [9] + ACK
23.226621166666668,I2C,7 + ACK
23.230221499999999,I2C,5 + ACK
23.233822249999999,I2C,78 + ACK
23.237423166666666,I2C,1 + ACK
23.241030083333332,I2C,66 + ACK
23.244624500000000,I2C,0 + ACK
23.248224666666665,I2C,0 + ACK
23.251825583333332,I2C,99 + NAK
23.263034166666667,I2C,Setup Read to [11] + ACK
23.266628583333333,I2C,7 + ACK
23.270228833333334,I2C,5 + ACK
23.273829666666668,I2C,77 + ACK
23.277430583333334,I2C,1 + ACK
23.281047500000000,I2C,255 + ACK
23.284631916666665,I2C,0 + ACK
23.288232083333334,I2C,0 + ACK
23.291833000000000,I2C,167 + NAK
23.309236083333332,I2C,Setup Read to [13] + ACK
23.312842499999999,I2C,7 + ACK
23.316437749999999,I2C,5 + ACK
23.320038250000000,I2C,77 + ACK
23.323638166666665,I2C,1 + ACK
23.327238749999999,I2C,255 + ACK
23.330845166666666,I2C,0 + ACK
23.334450083333333,I2C,0 + ACK
23.337989833333335,I2C,167 + NAK
23.362444750000002,I2C,Setup Read to [15] + ACK
23.366047250000001,I2C,7 + ACK
23.369647499999999,I2C,5 + ACK
23.373253583333334,I2C,77 + ACK
23.376848500000001,I2C,1 + ACK
23.380446583333335,I2C,255 + ACK
23.384050583333334,I2C,0 + ACK
23.387650416666666,I2C,0 + ACK
23.391256916666666,I2C,167 + NAK
23.408854250000001,I2C,Setup Read to [17] + ACK
23.412460833333334,I2C,7 + ACK
23.416056583333333,I2C,5 + ACK
23.419656666666668,I2C,78 + ACK
23.423256916666666,I2C,1 + ACK
23.426857999999999,I2C,255 + ACK
23.430464166666667,I2C,0 + ACK
23.434059999999999,I2C,0 + ACK
23.437665750000001,I2C,166 + NAK
23.463344333333332,I2C,Setup Read to [19] + ACK
23.466945416666668,I2C,7 + ACK
23.470551583333332,I2C,5 + ACK
23.474147416666668,I2C,76 + ACK
23.477753166666666,I2C,1 + ACK
23.481357666666668,I2C,255 + ACK
23.484948333333332,I2C,0 + ACK
23.488555083333335,I2C,0 + ACK
23.492150750000000,I2C,168 + NAK
23.509353333333333,I2C,Setup Read to [21] + ACK
23.512959333333335,I2C,7 + ACK
23.516554666666668,I2C,5 + ACK
23.520156083333333,I2C,77 + ACK
23.523755500000000,I2C,1 + ACK
23.527356500000000,I2C,255 + ACK
23.530963083333333,I2C,0 + ACK
23.534557750000001,I2C,0 + ACK
23.538106500000001,I2C,167 + NAK
23.562362499999999,I2C,Setup Read to [23] + ACK
23.565968333333334,I2C,7 + ACK
23.569563166666665,I2C,5 + ACK
23.573164750000000,I2C,77 + ACK
23.576764499999999,I2C,1 + ACK
23.580365333333333,I2C,255 + ACK
23.583971666666667,I2C,0 + ACK
23.587566666666667,I2C,0 + ACK
23.591168083333333,I2C,167 + NAK
23.609770333333334,I2C,Setup Read to [25] + ACK
23.613376833333334,I2C,7 + ACK
23.616971750000001,I2C,5 + ACK
23.620572666666668,I2C,77 + ACK
23.624174166666666,I2C,1 + ACK
23.627783166666667,I2C,255 + ACK
23.631380416666666,I2C,0 + ACK
23.634975416666666,I2C,0 + ACK
23.638578666666668,I2C,167 + NAK
23.662782916666668,I2C,Setup Read to [27] + ACK
23.666389416666668,I2C,7 + ACK
23.669984416666665,I2C,2 + NAK
23.673384916666667,I2C,38 + NAK
23.676991416666667,I2C,0 + NAK
23.680586250000001,I2C,127 + NAK
23.684188083333332,I2C,0 + ACK
23.687788000000001,I2C,0 + ACK
23.691388333333332,I2C,83 + NAK
23.709391666666665,I2C,Setup Read to [29] + ACK
23.712997916666666,I2C,7 + ACK
23.716592916666666,I2C,5 + ACK
23.720194916666667,I2C,38 + NAK
23.723599916666668,I2C,0 + NAK
23.727196083333332,I2C,127 + NAK
23.730795666666666,I2C,0 + ACK
23.734396250000000,I2C,0 + ACK
23.737996916666667,I2C,83 + NAK
23.762806833333332,I2C,Setup Read to [31] + ACK
23.766401416666668,I2C,7 + ACK
23.770002083333335,I2C,5 + ACK
23.773602833333332,I2C,77 + ACK
23.777204416666667,I2C,1 + ACK
23.780810083333332,I2C,255 + ACK
23.784404916666666,I2C,0 + ACK
23.788021166666667,I2C,0 + ACK
23.791606250000001,I2C,167 + NAK
23.809809500000000,I2C,Setup Read to [33] + ACK
23.813415916666667,I2C,7 + ACK
23.817011250000000,I2C,5 + ACK
23.820611583333335,I2C,77 + ACK
23.824213416666666,I2C,1 + ACK
23.827812916666666,I2C,255 + ACK
23.831419166666667,I2C,0 + ACK
23.835014166666667,I2C,0 + ACK
23.838614750000001,I2C,167 + NAK
23.862220416666666,I2C,Setup Read to [211] + ACK
23.865820249999999,I2C,7 + ACK
23.869430416666667,I2C,5 + ACK
23.873065333333333,I2C,58 + ACK
23.876689166666665,I2C,0 + ACK
23.880303416666667,I2C,18 + ACK
23.883903583333332,I2C,66 + ACK
23.887503833333334,I2C,0 + ACK
23.891110500000000,I2C,102 + NAK
23.910908333333332,I2C,Setup Write to [0] + ACK
23.914519166666668,I2C,9 + ACK
23.918109500000000,I2C,6 + ACK
23.921710500000000,I2C,209 + ACK
23.925317750000001,I2C,20 + ACK
23.928913750000000,I2C,134 + ACK
23.932512500000001,I2C,159 + ACK
23.936112999999999,I2C,2 + ACK
23.939713666666666,I2C,138 + ACK
23.943321166666667,I2C,3 + ACK
23.946915000000001,I2C,88 + ACK
23.962923499999999,I2C,Setup Write to [0] + ACK
23.966518499999999,I2C,5 + ACK
23.970119166666667,I2C,4 + ACK
23.973719833333334,I2C,132 + ACK
23.977321499999999,I2C,136 + ACK
23.980926583333332,I2C,19 + ACK
23.984521500000000,I2C,216 + ACK
24.010332583333334,I2C,Setup Read to [3] + ACK
24.013926833333333,I2C,7 + ACK
24.017533250000000,I2C,5 + ACK
24.021128000000001,I2C,78 + ACK
24.024728666666668,I2C,128 + NAK
24.028144916666665,I2C,127 + NAK
24.031730249999999,I2C,0 + ACK
24.035331500000002,I2C,0 + ACK
24.038936666666668,I2C,83 + ACK
24.072537833333332,I2C,Setup Read to [5] + ACK
24.076138499999999,I2C,7 + ACK
24.079744500000000,I2C,5 + ACK
24.083340666666668,I2C,78 + ACK
24.086945833333335,I2C,1 + ACK
